Severity,Start_Time,Start_Lat,Start_Lng,City,State,Temperature(F),Humidity(%),Visibility(mi),Wind_Speed(mph),Precipitation(in),Weather_Condition
2,2023-03-24 16:13:30,38.933035,-94.635782,Overland Park,KS,48.0,66.0,9.0,15.0,0.0,Cloudy
2,2023-03-27 13:45:56,38.910094,-94.695254,Overland Park,KS,49.0,44.0,10.0,9.0,0.0,Fair
2,2023-03-25 19:11:41,39.086993,-94.680431,Kansas City,KS,59.0,44.0,10.0,7.0,0.0,Fair
2,2023-03-24 18:19:50,39.073373,-94.680378,Kansas City,KS,46.0,73.0,2.0,8.0,0.05,Rain
2,2023-03-20 15:35:38,38.916718,-94.767178,Olathe,KS,58.0,32.0,10.0,17.0,0.0,Fair
2,2023-03-22 05:43:29,38.815288,-94.874612,Gardner,KS,47.0,100.0,1.0,8.0,0.0,Fog
2,2023-03-22 06:55:20,38.809635,-94.887233,Gardner,KS,48.0,96.0,0.5,9.0,0.0,Fog
2,2023-03-21 14:41:03,39.090253,-94.680462,Kansas City,KS,44.0,89.0,6.0,8.0,0.0,Cloudy
2,2023-02-28 00:50:00,39.057231,-95.05631,Linwood,KS,40.0,73.0,10.0,7.0,0.0,Fair
2,2023-03-21 09:58:30,39.096262,-94.624949,Kansas City,KS,42.0,85.0,5.0,9.0,0.01,Light Rain
2,2023-03-30 05:52:41,39.051363,-94.638283,Kansas City,KS,40.0,73.0,10.0,7.0,0.0,Fair
2,2023-02-27 15:49:48,39.022468,-94.691587,Shawnee,KS,65.0,39.0,10.0,13.0,0.0,Fair
2,2023-03-28 17:29:06,38.93142,-94.653493,Leawood,KS,50.0,38.0,10.0,7.0,0.0,Fair
2,2023-03-19 16:55:00,37.636243,-97.308985,Wichita,KS,47.0,21.0,10.0,15.0,0.0,Fair
2,2023-03-20 14:30:36,39.094531,-94.624926,Kansas City,KS,61.0,30.0,10.0,18.0,0.0,Fair
2,2023-03-24 18:19:50,39.073373,-94.680378,Kansas City,KS,46.0,73.0,2.0,8.0,0.05,Rain
2,2023-03-27 16:57:41,38.920122,-94.763818,Olathe,KS,53.0,38.0,10.0,5.0,0.0,Fair
2,2023-02-27 15:39:30,39.00758,-94.693809,Shawnee,KS,65.0,39.0,10.0,13.0,0.0,Fair
2,2023-03-31 16:07:05,38.950802,-94.737559,Lenexa,KS,70.0,24.0,10.0,29.0,0.0,Partly Cloudy / Windy
2,2023-03-22 07:31:00,37.673164,-97.401874,Wichita,KS,57.0,93.0,9.0,12.0,0.0,Partly Cloudy
2,2023-03-23 16:40:04,38.971194,-94.718643,Overland Park,KS,47.0,68.0,10.0,13.0,0.0,Cloudy
2,2023-02-27 16:17:35,38.993098,-94.697707,Overland Park,KS,65.0,39.0,10.0,13.0,0.0,Fair
2,2023-03-27 13:42:00,38.910094,-94.695254,Overland Park,KS,49.0,44.0,10.0,9.0,0.0,Fair
2,2023-03-29 17:42:00,38.887835,-94.676283,Overland Park,KS,58.0,33.0,10.0,9.0,0.0,Fair
2,2023-03-24 16:13:30,38.93509,-94.61429,Leawood,KS,48.0,66.0,9.0,15.0,0.0,Cloudy
2,2023-02-27 15:49:48,39.022468,-94.691587,Shawnee,KS,65.0,39.0,10.0,13.0,0.0,Fair
2,2023-01-12 19:35:09,39.101681,-94.679285,Kansas City,KS,30.0,72.0,10.0,13.0,0.0,Cloudy
2,2023-01-25 15:23:20,38.903823,-94.781071,Olathe,KS,32.0,79.0,10.0,15.0,0.0,Cloudy
2,2023-02-02 07:24:00,37.673213,-97.400148,Wichita,KS,16.0,81.0,10.0,0.0,0.0,Fair
2,2023-02-16 06:44:30,38.663504,-95.173527,Ottawa,KS,25.0,96.0,4.0,16.0,0.0,Cloudy
2,2023-01-26 08:23:14,39.14457679,-94.6693933,Kansas City,KS,15.0,80.0,10.0,7.0,0.0,Partly Cloudy
2,2023-01-01 02:06:00,38.938905,-94.74773526,Lenexa,KS,42.0,89.0,10.0,3.0,0.0,Fair
2,2023-01-05 07:43:30,37.729898,-97.207786,Wichita,KS,28.0,72.0,10.0,9.0,0.0,Fair
2,2023-01-18 15:08:01,39.065624,-94.792885,Kansas City,KS,37.0,93.0,10.0,10.0,0.0,Cloudy
2,2023-01-24 23:22:05,39.106188,-94.827502,Kansas City,KS,32.0,100.0,1.0,3.0,0.0,Light Snow
2,2023-02-09 05:51:16,39.04768,-94.646213,Kansas City,KS,33.0,96.0,4.0,13.0,0.03,Light Snow
2,2023-01-18 14:45:43,38.932035,-94.667184,Leawood,KS,39.0,93.0,10.0,14.0,0.0,Cloudy
2,2023-02-09 05:25:12,38.941121,-94.852123,Lenexa,KS,33.0,100.0,1.0,18.0,0.02,Light Snow
2,2023-01-21 02:32:30,39.096262,-94.624949,Kansas City,KS,29.0,89.0,8.0,3.0,0.0,Fair
2,2023-02-16 07:16:42,38.84520300000001,-94.828122,Olathe,KS,26.0,92.0,4.0,13.0,0.01,Cloudy
2,2023-01-22 20:46:09,38.93514991,-94.70469117,Overland Park,KS,30.0,79.0,9.0,9.0,0.0,Cloudy
2,2023-01-25 09:43:42,39.10533071,-94.68428493,Kansas City,KS,33.0,89.0,4.0,8.0,0.0,Cloudy
2,2023-01-23 06:16:30,39.105318,-94.684966,Kansas City,KS,24.0,88.0,5.0,5.0,0.0,Fair
2,2023-01-25 01:56:55,38.94152284,-94.77623105,Lenexa,KS,32.0,96.0,1.0,6.0,0.04,Light Snow
2,2023-02-21 08:37:28,38.941646,-94.806753,Olathe,KS,41.0,67.0,10.0,12.0,0.0,Fair
2,2023-02-09 06:28:07,38.967492,-94.713632,Overland Park,KS,33.0,,4.0,13.0,0.02,Light Snow
2,2023-01-04 15:46:30,37.736078000000006,-97.317309,Wichita,KS,43.0,51.0,10.0,13.0,0.0,Cloudy
2,2023-01-26 07:44:01,39.096036,-94.649447,Kansas City,KS,15.0,80.0,10.0,7.0,0.0,Partly Cloudy
2,2023-02-09 05:25:12,38.942435,-94.77554,Lenexa,KS,33.0,92.0,2.0,13.0,0.01,Light Snow
2,2023-02-08 08:13:30,38.94150138,-94.78835463,Olathe,KS,30.0,69.0,10.0,5.0,0.0,Fair
2,2023-01-19 09:09:28,38.95915,-94.730416,Lenexa,KS,33.0,89.0,10.0,16.0,0.0,Cloudy
2,2023-02-09 02:43:00,38.946662,-94.705293,Overland Park,KS,33.0,92.0,0.75,12.0,0.1,Light Snow
2,2023-02-09 09:04:46,39.098085,-94.624054,Kansas City,KS,34.0,96.0,5.0,7.0,0.0,Light Rain
2,2023-01-13 15:04:45,39.025635,-94.690907,Shawnee,KS,35.0,59.0,10.0,0.0,0.0,Fair
2,2023-02-10 11:29:48,38.880523,-94.676237,Overland Park,KS,31.0,47.0,10.0,7.0,0.0,Fair
2,2023-01-16 13:12:00,38.923178,-94.704475,Overland Park,KS,52.0,54.0,10.0,14.0,0.0,Fair
2,2023-02-01 19:09:29,38.956605,-94.732562,Lenexa,KS,29.0,49.0,10.0,5.0,0.0,Fair
2,2023-02-09 06:25:36,38.996631,-94.781232,Shawnee,KS,33.0,,4.0,13.0,0.02,Light Snow
2,2023-02-14 15:01:00,38.883702,-94.791187,Olathe,KS,52.0,80.0,10.0,18.0,0.0,Cloudy
2,2023-02-09 17:00:27,38.920983,-94.763077,Olathe,KS,39.0,,10.0,12.0,0.0,Cloudy
2,2023-01-26 07:19:00,38.897541,-94.676352,Overland Park,KS,15.0,77.0,10.0,7.0,0.0,Fair
2,2023-02-09 05:51:16,38.95894647,-94.73033309,Lenexa,KS,33.0,96.0,2.0,12.0,0.03,Light Snow
2,2023-02-09 07:03:03,39.106613,-94.815367,Kansas City,KS,33.0,96.0,5.0,10.0,0.0,Light Snow
2,2023-02-09 07:18:48,38.811357,-94.883443,Gardner,KS,35.0,96.0,10.0,15.0,0.01,Light Rain
2,2023-02-16 08:02:00,38.746317,-95.000922,Edgerton,KS,24.0,96.0,4.0,14.0,0.0,Cloudy
2,2023-02-09 17:30:00,37.67885,-97.314938,Wichita,KS,41.0,65.0,10.0,25.0,0.0,Cloudy / Windy
2,2023-01-22 19:38:18,38.952057,-94.774318,Lenexa,KS,31.0,79.0,8.0,6.0,0.0,Cloudy
2,2023-01-30 08:27:56,38.941912,-94.819551,Olathe,KS,14.0,57.0,10.0,12.0,0.0,Cloudy
2,2023-02-10 20:47:17,39.050788,-94.679005,Kansas City,KS,28.0,63.0,10.0,0.0,0.0,Fair
2,2023-01-31 16:43:30,39.022468,-94.691587,Shawnee,KS,24.0,40.0,10.0,3.0,0.0,Fair
2,2023-01-17 16:08:37,39.10837769,-94.80863213,Kansas City,KS,48.0,54.0,10.0,7.0,0.0,Fair
2,2023-01-13 01:53:27,39.04205203,-94.67537999,Shawnee,KS,25.0,78.0,10.0,12.0,0.0,Cloudy
2,2023-02-09 08:29:51,39.146479,-94.659169,Kansas City,KS,34.0,96.0,7.0,8.0,0.0,Cloudy
2,2023-02-15 15:51:36,38.93453,-94.692975,Overland Park,KS,38.0,68.0,10.0,14.0,0.0,Cloudy
2,2023-02-13 16:48:00,38.976199,-94.713885,Overland Park,KS,56.0,33.0,10.0,14.0,0.0,Fair
2,2023-02-10 07:16:21,39.043341,-94.857038,Shawnee,KS,22.0,75.0,10.0,10.0,0.0,Fair
2,2023-02-07 07:44:30,37.743455,-97.309036,Wichita,KS,32.0,82.0,10.0,5.0,0.0,Fair
2,2023-02-09 07:40:56,39.146716,-94.656961,Kansas City,KS,34.0,100.0,8.0,13.0,0.01,Light Rain
2,2023-01-06 15:47:30,38.784093,-94.923977,Gardner,KS,47.0,44.0,10.0,8.0,0.0,Fair
2,2023-01-13 15:17:30,39.064914,-94.623085,Kansas City,KS,35.0,59.0,10.0,0.0,0.0,Fair
2,2023-01-20 13:04:36,39.00504,-94.783992,Shawnee,KS,40.0,65.0,10.0,5.0,0.0,Fair
2,2023-02-13 16:47:46,38.985903,-94.704605,Overland Park,KS,59.0,26.0,10.0,9.0,0.0,Fair
4,2023-01-16 00:00:00,37.41789,-95.710051,Neodesha,KS,60.0,67.0,10.0,22.0,0.0,Fair / Windy
2,2023-02-06 16:02:14,38.932255,-94.644175,Leawood,KS,66.0,54.0,10.0,25.0,0.0,Partly Cloudy / Windy
2,2023-01-13 17:11:30,38.931581,-94.648833,Leawood,KS,33.0,59.0,10.0,3.0,0.0,Fair
2,2023-01-16 00:00:00,37.522543,-95.801159,Fredonia,KS,60.0,72.0,10.0,22.0,0.0,Mostly Cloudy / Windy
2,2023-02-03 15:17:54,39.105232,-94.6778,Kansas City,KS,33.0,20.0,10.0,8.0,0.0,Fair
2,2023-02-01 07:30:00,39.106058,-94.73563,Kansas City,KS,14.0,71.0,10.0,5.0,0.0,Fair
