Severity,Start_Time,Start_Lat,Start_Lng,City,State,Temperature(F),Humidity(%),Visibility(mi),Wind_Speed(mph),Precipitation(in),Weather_Condition
2,2020-01-16 17:04:46,43.93659,-70.33485,New Gloucester,ME,30.0,93.0,9.0,10.0,0.0,Light Snow
2,2020-01-17 17:56:32,43.68404,-70.25225999999999,Portland,ME,12.0,45.0,10.0,7.0,0.0,Fair
2,2020-01-17 22:18:13,44.57141,-69.65093,Waterville,ME,-1.0,69.0,10.0,5.0,0.0,Fair
2,2020-01-18 00:46:42,44.76378,-69.41319,Pittsfield,ME,-7.0,75.0,10.0,0.0,0.0,Fair
2,2020-01-18 07:32:27,46.09842,-68.18666,Island Falls,ME,-11.0,78.0,10.0,0.0,0.0,Fair
2,2020-01-18 13:16:44,44.78328,-69.52583,Canaan,ME,17.0,47.0,10.0,0.0,0.0,Fair
2,2020-01-19 20:52:42,43.47742,-70.50228,Biddeford,ME,22.0,58.0,10.0,22.0,0.0,Cloudy / Windy
2,2020-01-21 10:42:21,43.91469,-70.02939,Brunswick,ME,18.0,44.0,10.0,0.0,0.0,Fair
2,2020-01-23 08:58:50,43.75309,-70.21448000000001,Cumberland Foreside,ME,22.0,68.0,10.0,0.0,0.0,Fair
2,2020-01-24 18:44:36,43.55298,-70.42585,Saco,ME,38.0,76.0,10.0,5.0,0.0,Cloudy
2,2020-01-26 16:30:19,44.67895,-70.9821,Upton,ME,36.0,76.0,10.0,0.0,0.0,Cloudy
2,2020-01-26 19:46:04,44.15325,-70.61389,Harrison,ME,36.0,64.0,10.0,5.0,0.0,Fair
2,2020-01-28 13:42:21,46.01973,-68.28885,Island Falls,ME,22.0,66.0,10.0,14.0,0.0,Cloudy
2,2020-01-28 18:02:37,43.53156,-70.44891,Saco,ME,34.0,56.0,10.0,14.0,0.0,Cloudy
2,2020-01-29 06:28:04,43.71089,-70.2547,Falmouth,ME,24.0,62.0,10.0,5.0,0.0,Fair
2,2020-02-01 19:40:48,43.67989,-70.25577,Portland,ME,35.0,59.0,10.0,5.0,0.0,Cloudy
2,2020-02-05 09:13:03,43.62111,-70.35555,Scarborough,ME,37.0,46.0,10.0,14.0,0.0,Fair
2,2020-02-05 13:21:17,43.8047,-70.16976,Yarmouth,ME,38.0,41.0,10.0,12.0,0.0,Fair
2,2020-02-06 10:05:23,43.73008,-70.23276,Falmouth,ME,26.0,84.0,0.5,6.0,0.04,Light Snow
2,2020-02-06 09:33:18,46.1407,-68.00135999999999,Houlton,ME,13.0,84.0,0.75,7.0,0.02,Light Snow
2,2020-02-06 12:25:34,43.73253,-70.30216,Falmouth,ME,29.0,82.0,1.0,7.0,0.0,Light Snow
2,2020-02-06 18:33:07,44.27694,-69.77422,Chelsea,ME,24.0,96.0,5.0,12.0,0.0,Cloudy
2,2020-02-06 18:23:22,44.82442,-68.40759,Amherst,ME,30.0,93.0,10.0,8.0,0.0,Cloudy
2,2020-02-06 21:17:19,43.54283,-70.43688,Saco,ME,30.0,85.0,1.0,8.0,0.01,Light Freezing Drizzle
2,2020-02-06 22:35:19,43.57477,-70.40276,Scarborough,ME,30.0,85.0,1.0,9.0,0.0,Fog
2,2020-02-06 23:01:34,43.56505,-70.41331,Saco,ME,30.0,85.0,1.0,9.0,0.0,Fog
2,2020-02-06 23:43:34,44.81875,-68.78026,Bangor,ME,28.0,88.0,6.0,13.0,0.0,Cloudy
2,2020-02-07 12:25:34,44.02843,-70.28793,Auburn,ME,30.0,93.0,2.0,14.0,0.01,Wintry Mix
2,2020-02-07 12:27:06,44.06591,-70.20554,Lewiston,ME,30.0,93.0,2.0,14.0,0.01,Wintry Mix
2,2020-02-07 12:41:22,43.87844000000001,-70.33301,Gray,ME,29.0,96.0,1.0,14.0,0.02,Wintry Mix
2,2020-02-10 18:35:19,43.60057000000001,-70.37708,Scarborough,ME,39.0,79.0,10.0,5.0,0.0,Fair
2,2020-02-10 21:59:17,44.18571,-69.95831,Litchfield,ME,35.0,89.0,10.0,5.0,0.0,Mostly Cloudy
2,2020-02-11 07:41:21,44.85595,-68.72288,Bangor,ME,23.0,92.0,1.0,0.0,0.0,Fog
2,2020-02-11 07:39:03,44.59588,-69.61438000000001,Fairfield,ME,22.0,96.0,8.0,0.0,0.0,Mostly Cloudy
2,2020-02-11 18:31:34,43.74274000000001,-70.22375,Falmouth,ME,35.0,89.0,4.0,5.0,0.0,Cloudy
2,2020-02-12 08:17:01,44.68764,-67.48413000000001,Machias,ME,32.0,85.0,10.0,6.0,0.0,Fair
2,2020-02-12 09:17:01,45.24769000000001,-68.67913,Howland,ME,30.0,66.0,10.0,18.0,0.0,Fair
2,2020-02-12 12:23:01,44.61645,-69.55988,Waterville,ME,37.0,46.0,10.0,13.0,0.0,Fair
2,2020-02-12 12:39:33,43.27873,-70.61769,Wells,ME,38.0,47.0,10.0,8.0,0.0,Fair
2,2020-02-13 09:27:34,43.34757000000001,-70.59451,Wells,ME,34.0,100.0,1.0,0.0,0.0,Light Rain
2,2020-02-13 09:23:01,44.00214,-70.3067,New Gloucester,ME,32.0,93.0,0.5,0.0,0.02,Snow
2,2020-02-13 22:28:07,44.87193,-68.70314,Orono,ME,19.0,81.0,1.0,16.0,0.0,Light Snow
2,2020-02-14 03:04:06,43.19561,-70.6448,Cape Neddick,ME,27.0,72.0,10.0,12.0,0.0,Fair
2,2020-02-16 10:22:34,43.14795,-70.68432,York,ME,31.0,54.0,10.0,9.0,0.0,Cloudy
2,2020-02-17 15:20:21,44.80538,-69.22567,Plymouth,ME,33.0,35.0,10.0,15.0,0.0,Fair
4,2020-02-18 15:59:23,45.23941,-68.64065,West Enfield,ME,18.0,88.0,0.5,7.0,0.02,Light Snow
4,2020-02-18 15:59:23,45.24342,-68.61684,West Enfield,ME,18.0,88.0,0.5,7.0,0.02,Light Snow
2,2020-02-18 16:50:23,43.74096,-70.30256999999999,Falmouth,ME,35.0,85.0,1.0,10.0,0.03,Light Snow
