Severity,Start_Time,Start_Lat,Start_Lng,City,State,Temperature(F),Humidity(%),Visibility(mi),Wind_Speed(mph),Precipitation(in),Weather_Condition
2,2023-01-02 02:57:22,33.2737,-91.182406,Lake Village,AR,66.0,88.0,2.0,6.0,0.0,Fog
2,2023-01-31 11:24:30,35.791056,-91.026462,Cash,AR,24.0,81.0,10.0,7.0,0.0,Cloudy
2,2023-01-25 16:05:18,34.883563,-92.391528,Maumelle,AR,40.0,71.0,10.0,13.0,0.0,Cloudy
4,2023-01-19 13:20:19,35.251565,-91.093538,McCrory,AR,50.0,50.0,10.0,22.0,0.0,Fair / Windy
2,2023-01-24 16:59:21,35.93842700000001,-94.195596,West Fork,AR,34.0,92.0,0.25,3.0,0.11,Heavy Snow
4,2023-01-03 22:48:41,35.778024,-90.812226,Jonesboro,AR,59.0,55.0,10.0,10.0,0.0,Fair
2,2023-01-30 06:31:30,35.312789,-94.398645,Fort Smith,AR,29.0,89.0,10.0,8.0,0.0,Cloudy
2,2023-01-31 07:56:22,35.661642,-91.206343,Newport,AR,23.0,92.0,10.0,13.0,0.0,Cloudy
4,2023-01-17 13:21:40,35.963618,-94.318286,Prairie Grove,AR,69.0,30.0,10.0,5.0,0.0,Fair
2,2023-01-02 13:13:00,35.564439,-90.78448,Harrisburg,AR,69.0,90.0,5.0,10.0,0.0,Cloudy
2,2023-01-15 18:51:47,35.459989,-94.401198,Van Buren,AR,60.0,64.0,10.0,9.0,0.0,Cloudy
2,2023-01-23 17:19:22,34.743972,-92.294747,Little Rock,AR,50.0,48.0,10.0,5.0,0.0,Fair
2,2023-01-18 06:48:42,36.409348,-94.206949,Bentonville,AR,50.0,94.0,6.0,9.0,0.11,Rain
2,2023-01-25 07:48:05,35.892524,-89.891832,Blytheville,AR,36.0,93.0,10.0,15.0,0.0,Cloudy
2,2023-01-31 08:50:30,35.763363,-90.005664,Luxora,AR,24.0,88.0,10.0,17.0,0.0,Cloudy
2,2023-01-18 06:19:30,36.106881,-94.176215,Fayetteville,AR,56.0,90.0,3.0,9.0,0.13,Light Rain with Thunder
4,2023-01-03 08:37:22,36.112657,-94.171442,Fayetteville,AR,55.0,59.0,10.0,15.0,0.0,Mostly Cloudy
4,2023-01-02 07:43:01,34.359844,-91.797884,Wabbaseka,AR,66.0,93.0,2.0,8.0,0.0,Fog
2,2023-01-24 16:39:18,35.736395,-92.264298,Mountain View,AR,32.0,100.0,0.25,0.0,0.0,Snow
2,2023-01-30 06:26:25,35.90773,-94.193207,Winslow,AR,25.0,88.0,10.0,6.0,0.0,Cloudy
2,2023-01-05 12:30:21,34.745715999999994,-92.262533,Little Rock,AR,58.0,28.0,10.0,18.0,0.0,Fair
2,2023-01-23 12:51:30,36.323592,-94.126008,Rogers,AR,43.0,53.0,10.0,5.0,0.0,Fair
2,2023-01-31 10:11:05,35.693892,-90.052867,Osceola,AR,24.0,84.0,10.0,18.0,0.0,Cloudy
4,2023-01-14 08:35:26,34.632377000000005,-92.466319,Bryant,AR,33.0,70.0,10.0,0.0,0.0,Fair
2,2023-01-17 07:26:00,34.59967,-92.553036,Benton,AR,62.0,86.0,5.0,3.0,0.0,Mostly Cloudy
2,2023-01-13 07:04:54,34.88725,-92.106809,Jacksonville,AR,33.0,68.0,10.0,8.0,0.0,Cloudy
4,2023-01-24 16:01:46,35.246778000000006,-94.203643,Fort Smith,AR,33.0,96.0,0.5,12.0,0.19,Heavy Snow
2,2023-01-30 08:04:30,35.790556,-94.190187,Winslow,AR,25.0,88.0,9.0,8.0,0.0,Cloudy
2,2023-01-31 06:32:37,35.423107,-90.232053,Gilmore,AR,25.0,92.0,9.0,20.0,0.0,Cloudy
2,2023-01-31 03:51:00,35.134193,-90.444569,Heth,AR,27.0,92.0,3.0,16.0,0.0,Wintry Mix
2,2023-01-13 14:58:31,34.700166,-92.298797,Little Rock,AR,48.0,41.0,10.0,8.0,0.0,Fair
2,2023-01-27 08:07:53,34.923456,-94.162118,Waldron,AR,33.0,88.0,10.0,5.0,0.0,Fair
2,2023-01-01 03:37:03,34.871818,-92.122775,Jacksonville,AR,48.0,100.0,0.25,0.0,0.0,Fog
4,2023-01-03 11:14:12,36.247207,-92.271343,Mountain Home,AR,61.0,93.0,10.0,6.0,0.0,Mostly Cloudy
2,2023-01-26 11:18:25,34.878956,-92.114288,Jacksonville,AR,37.0,54.0,10.0,12.0,0.0,Fair
2,2023-01-24 06:58:05,34.645561,-92.431337,Little Rock,AR,36.0,86.0,10.0,0.0,0.0,Fair
2,2023-01-30 08:04:30,35.794949,-94.189588,Winslow,AR,25.0,88.0,9.0,8.0,0.0,Cloudy
2,2023-01-30 20:47:30,35.807292,-90.695237,Jonesboro,AR,28.0,92.0,1.0,7.0,0.0,Wintry Mix
2,2023-01-17 07:48:04,35.019919,-92.071511,Cabot,AR,56.0,99.0,2.0,0.0,0.0,Fog
2,2023-01-03 11:14:12,36.246788,-92.269927,Mountain Home,AR,61.0,93.0,10.0,6.0,0.0,Mostly Cloudy
2,2023-01-22 19:44:30,35.52808,-94.050919,Mulberry,AR,41.0,73.0,10.0,6.0,0.0,Cloudy
2,2023-01-05 20:46:00,35.405257,-93.379272,Lamar,AR,35.0,76.0,10.0,0.0,0.0,Fair
2,2023-01-18 21:12:03,36.42468,-94.154941,Bentonville,AR,49.0,71.0,10.0,8.0,0.0,Fair
2,2023-01-27 16:58:03,35.765944,-94.190385,Winslow,AR,52.0,38.0,10.0,15.0,0.0,Fair
2,2023-01-29 22:46:00,34.460671999999995,-92.75219,Malvern,AR,46.0,96.0,2.0,6.0,0.0,Fog
2,2023-01-16 07:13:24,35.528295,-94.05092,Mulberry,AR,65.0,70.0,10.0,16.0,0.0,Fair
4,2023-01-19 08:25:19,36.421481,-94.399323,Gravette,AR,32.0,69.0,10.0,21.0,0.0,Cloudy / Windy
2,2023-01-03 16:03:24,34.442554,-92.883359,Malvern,AR,66.0,38.0,10.0,13.0,0.0,Fair
2,2023-01-17 07:29:18,34.472008,-92.738219,Malvern,AR,52.0,100.0,0.0,0.0,0.0,Fog
2,2023-01-27 12:13:51,34.818961,-92.365597,Maumelle,AR,55.0,31.0,10.0,18.0,0.0,Fair
2,2023-01-02 11:22:02,35.564439,-90.78448,Harrisburg,AR,66.0,93.0,3.0,14.0,0.0,Cloudy
2,2023-01-16 20:13:32,34.779804,-92.212578,North Little Rock,AR,63.0,87.0,1.0,7.0,0.18,Heavy Rain
2,2023-01-19 06:50:30,34.773761,-92.261747,North Little Rock,AR,48.0,83.0,10.0,7.0,0.0,Fair
2,2023-01-30 03:50:00,35.426314,-94.342493,Van Buren,AR,30.0,92.0,3.0,9.0,0.0,Cloudy
2,2023-01-24 15:45:10,35.476597,-94.25428,Van Buren,AR,33.0,96.0,0.5,12.0,0.19,Heavy Snow
2,2023-01-05 16:02:39,34.73397374,-92.26510405,Little Rock,AR,58.0,27.0,10.0,10.0,0.0,Fair
2,2023-01-18 06:17:06,36.112657,-94.171442,Fayetteville,AR,56.0,90.0,3.0,9.0,0.13,Light Rain with Thunder
2,2023-01-23 07:39:59,34.784977000000005,-92.128823,North Little Rock,AR,34.0,92.0,10.0,0.0,0.0,Fair
2,2023-01-31 08:40:00,36.09194398,-94.19127345,Fayetteville,AR,22.0,89.0,1.0,3.0,0.0,Fog
2,2023-01-31 09:41:30,35.611492,-90.111953,Wilson,AR,27.0,100.0,10.0,7.0,0.0,Cloudy
4,2023-01-24 21:18:56,35.027316,-94.121204,Booneville,AR,33.0,96.0,1.0,3.0,0.02,Heavy Snow
2,2023-01-23 07:31:11,36.123779,-90.510669,Paragould,AR,36.0,89.0,7.0,5.0,0.0,Fair
2,2023-01-13 15:52:01,34.602655,-92.542986,Benton,AR,47.0,42.0,10.0,12.0,0.0,Fair
2,2023-01-19 20:18:00,35.929049,-90.587582,Brookland,AR,,,,,0.0,
2,2023-01-17 16:42:10,34.815323,-92.201811,North Little Rock,AR,66.0,70.0,10.0,6.0,0.0,Mostly Cloudy
2,2023-01-26 06:52:45,34.70730185,-92.2699964,Little Rock,AR,32.0,73.0,10.0,10.0,0.0,Fair
2,2023-01-25 03:18:00,35.945237,-94.193535,Fayetteville,AR,34.0,89.0,10.0,9.0,0.0,Cloudy
4,2023-01-24 17:42:38,35.793183,-92.537563,Leslie,AR,32.0,100.0,0.5,0.0,0.0,Light Snow
2,2023-01-31 06:32:00,35.33605900000001,-90.266835,Turrell,AR,25.0,92.0,9.0,20.0,0.0,Cloudy
2,2023-01-23 23:09:30,34.470605,-93.130899,Hot Springs National Park,AR,39.0,73.0,10.0,5.0,0.0,Fair
4,2023-01-25 09:07:15,36.400716,-93.68368,Eureka Springs,AR,32.0,100.0,1.0,10.0,0.0,Cloudy
2,2023-01-24 06:43:00,34.616501,-92.904379,Hot Springs National Park,AR,36.0,86.0,10.0,6.0,0.0,Fair
2,2023-01-21 23:49:53,35.45646400000001,-93.477247,Clarksville,AR,42.0,85.0,10.0,3.0,0.0,Cloudy
2,2023-01-21 11:45:30,34.468381,-92.532338,Benton,AR,47.0,59.0,10.0,9.0,0.0,Mostly Cloudy
2,2023-01-25 05:01:43,34.644169,-92.435436,Little Rock,AR,38.0,83.0,10.0,12.0,0.0,Cloudy
