Severity,Start_Time,Start_Lat,Start_Lng,City,State,Temperature(F),Humidity(%),Visibility(mi),Wind_Speed(mph),Precipitation(in),Weather_Condition
3,2019-06-11 17:57:28,31.376129,-89.09114100000002,Richton,MS,79.0,62.0,10.0,9.0,0.0,Fair
3,2019-06-12 16:37:06,32.326283000000004,-90.161095,Jackson,MS,83.0,38.0,10.0,9.0,0.0,Fair
2,2019-06-12 08:03:13,34.351059,-89.531898,Oxford,MS,61.0,88.0,10.0,0.0,0.0,Fair
2,2019-06-13 10:07:15,32.221340000000005,-90.225891,Byram,MS,77.0,56.0,10.0,7.0,0.0,Fair
3,2019-06-13 17:14:12,32.334934000000004,-90.162209,Jackson,MS,84.0,32.0,10.0,8.0,0.0,Fair
3,2019-06-13 17:40:11,32.278809,-90.002258,Brandon,MS,82.0,34.0,10.0,7.0,0.0,Fair
2,2019-06-13 09:34:36,30.39295,-88.95339200000002,Biloxi,MS,83.0,51.0,10.0,6.0,0.0,Fair
2,2019-06-13 09:35:35,30.43458,-89.031219,Gulfport,MS,82.0,51.0,10.0,8.0,0.0,Fair
2,2019-06-13 09:50:23,30.39295,-88.95339200000002,Biloxi,MS,83.0,51.0,10.0,6.0,0.0,Fair
2,2019-06-13 10:26:16,31.311211,-89.312149,Hattiesburg,MS,83.0,44.0,10.0,8.0,0.0,Fair
2,2019-06-13 11:25:22,31.359421,-89.349136,Hattiesburg,MS,84.0,43.0,10.0,8.0,0.0,Fair
4,2019-06-13 11:44:29,31.139952,-89.368759,Purvis,MS,84.0,43.0,10.0,8.0,0.0,Fair
2,2019-06-13 13:42:19,31.346687,-89.332314,Hattiesburg,MS,87.0,33.0,10.0,7.0,0.0,Partly Cloudy
2,2019-06-14 17:54:18,34.962463,-89.936737,Southaven,MS,80.0,43.0,10.0,9.0,0.0,Mostly Cloudy
2,2019-06-14 13:44:47,31.322445,-89.373413,Hattiesburg,MS,87.0,39.0,10.0,6.0,0.0,Mostly Cloudy
3,2019-06-17 17:25:02,34.861221,-89.990585,Nesbit,MS,82.0,69.0,10.0,7.0,0.0,Cloudy
2,2019-06-17 06:45:42,33.862679,-89.244812,Vardaman,MS,,,10.0,5.0,0.0,Fair
2,2019-06-17 06:46:36,34.162471999999994,-89.438423,Banner,MS,70.0,94.0,9.0,0.0,0.0,Partly Cloudy
3,2019-06-17 07:05:27,30.432140000000004,-88.689278,Vancleave,MS,74.0,87.0,10.0,0.0,0.0,Fair
2,2019-06-17 07:19:37,31.359421,-89.349136,Hattiesburg,MS,71.0,96.0,10.0,0.0,0.0,Fair
3,2019-06-17 16:59:52,31.381792,-89.323616,Hattiesburg,MS,83.0,67.0,10.0,7.0,0.0,Fair
2,2019-06-17 17:20:02,31.315325,-89.444176,Hattiesburg,MS,83.0,67.0,10.0,7.0,0.0,Fair
3,2019-06-18 12:51:51,32.359531,-90.668068,Vicksburg,MS,85.0,69.0,10.0,0.0,0.0,Fair
3,2019-06-18 17:56:02,32.291088,-90.250908,Jackson,MS,88.0,55.0,10.0,7.0,0.0,Mostly Cloudy
2,2019-06-18 06:21:04,31.383581,-89.37011,Hattiesburg,MS,73.0,96.0,1.0,6.0,0.18,Heavy T-Storm
2,2019-06-18 06:49:46,31.501648,-89.30663299999998,Moselle,MS,72.0,100.0,10.0,3.0,0.04,Mostly Cloudy
2,2019-06-18 07:30:26,34.362862,-89.510841,Oxford,MS,70.0,100.0,2.0,6.0,0.0,Light Rain
2,2019-06-18 07:59:33,30.416035,-88.827682,Ocean Springs,MS,83.0,80.0,10.0,13.0,0.0,Mostly Cloudy
2,2019-06-18 07:59:14,31.387674,-89.374969,Hattiesburg,MS,74.0,91.0,1.0,12.0,0.05,Heavy Rain
2,2019-06-18 07:59:58,31.669968,-89.15793599999998,Laurel,MS,73.0,100.0,10.0,5.0,0.0,Mostly Cloudy
